_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
2276061,4154851,2017.0,2017.0,1982.0,PRIVATE,16,Don Valley East,1770 EGLINTON AVE E,7,92,2017-11-22,79,Evaluation needs to be conducted in 2 years,19,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,N1628,43.725414029,-79.305833904,320427.646,4842625.1680000005
2276062,4152779,2017.0,2017.0,1968.0,PRIVATE,20,Scarborough Southwest,3207 KINGSTON RD,5,53,2017-11-22,70,Evaluation needs to be conducted in 2 years,18,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,,4.0,3.0,5.0,2.0,4.0,4.0,4.0,3.0,4.0,,E2037,43.7293849818,-79.2268912004,326786.54,4843083.157
2276063,4155511,2017.0,2017.0,1953.0,PRIVATE,3,Etobicoke-Lakeshore,2663 LAKE SHORE BLVD W,8,111,2017-11-22,69,Evaluation needs to be conducted in 2 years,18,3.0,3.0,3.0,3.0,3.0,4.0,,4.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,,W0335,43.602984534399994,-79.4939230131,305274.904,4829004.768999999
2276064,4155510,2017.0,2017.0,1955.0,PRIVATE,3,Etobicoke-Lakeshore,2667 LAKE SHORE BLVD W,4,17,2017-11-22,67,Evaluation needs to be conducted in 2 years,15,3.0,3.0,3.0,3.0,,4.0,,4.0,,,3.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,,W0335,43.602838275,-79.4944408976,305233.099,4828988.518999999
2276065,4154884,2017.0,2017.0,1961.0,PRIVATE,16,Don Valley East,1441 LAWRENCE AVE E,14,251,2017-11-22,65,Evaluation needs to be conducted in 1 year,19,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,N1628,43.741069981,-79.31303466,319843.605,4844363.092
2276066,4153475,2017.0,2017.0,1960.0,PRIVATE,13,Toronto Centre,437 JARVIS ST,7,76,2017-11-22,66,Evaluation needs to be conducted in 2 years,17,4.0,3.0,4.0,3.0,4.0,3.0,,2.0,4.0,,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,S1326,43.6640870859,-79.3767455486,314724.86699999997,4835800.143999999
2276067,4154317,2017.0,2017.0,1955.0,PRIVATE,5,York South-Weston,2641 KEELE ST,3,21,2017-11-22,55,Evaluation needs to be conducted in 1 year,15,3.0,3.0,2.0,2.0,2.0,3.0,,3.0,,,3.0,3.0,4.0,3.0,2.0,2.0,,3.0,3.0,,W0523,43.7212489547,-79.4801097422,306387.12,4842143.426
2276068,4154318,2017.0,2017.0,1955.0,PRIVATE,5,York South-Weston,2643 KEELE ST,3,21,2017-11-22,53,Evaluation needs to be conducted in 1 year,15,2.0,2.0,3.0,2.0,2.0,3.0,,3.0,,,2.0,3.0,4.0,3.0,3.0,2.0,,3.0,3.0,,W0523,43.7214377467,-79.4800527755,306391.705,4842164.401000001
2276069,4152583,2017.0,2017.0,1954.0,PRIVATE,20,Scarborough Southwest,62 GLEN EVEREST RD,4,46,2017-11-22,64,Evaluation needs to be conducted in 1 year,16,3.0,3.0,2.0,2.0,4.0,2.0,,4.0,,,3.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,,E2035,43.702519583000004,-79.253065845,324686.511,4840092.937
2276070,4152621,2017.0,2017.0,1956.0,PRIVATE,20,Scarborough Southwest,64 HARRIS PARK DR,3,11,2017-11-22,65,Evaluation needs to be conducted in 1 year,16,3.0,3.0,4.0,3.0,3.0,2.0,,3.0,,3.0,3.0,3.0,5.0,3.0,4.0,4.0,,3.0,3.0,,E2021,43.7221951584,-79.2984586067,321022.98699999996,4842268.005
2276071,4152620,2017.0,2017.0,1956.0,PRIVATE,20,Scarborough Southwest,68 HARRIS PARK DR,3,11,2017-11-22,64,Evaluation needs to be conducted in 1 year,16,3.0,3.0,4.0,3.0,3.0,1.0,,3.0,,3.0,3.0,3.0,5.0,3.0,4.0,4.0,,3.0,3.0,,E2021,43.722488216,-79.2987114556,321002.536,4842300.513
2276072,4155859,2017.0,2017.0,1960.0,PRIVATE,13,Toronto Centre,433 JARVIS ST,9,144,2017-11-22,62,Evaluation needs to be conducted in 1 year,17,3.0,3.0,3.0,3.0,2.0,3.0,,4.0,3.0,,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,S1326,43.663909713500004,-79.3766153717,314735.394,4835780.455
2276073,4155763,2017.0,2017.0,1966.0,PRIVATE,3,Etobicoke-Lakeshore,8 SAND BEACH RD,3,24,2017-11-22,66,Evaluation needs to be conducted in 2 years,16,3.0,3.0,3.0,4.0,3.0,3.0,,3.0,,3.0,3.0,3.0,5.0,3.0,3.0,4.0,,4.0,3.0,,W0335,43.6017504793,-79.4973496244,304998.293,4828867.665
2276074,4154081,2017.0,2017.0,1968.0,PRIVATE,19,Beaches-East York,1501 WOODBINE AVE,20,304,2017-11-22,72,Evaluation needs to be conducted in 2 years,19,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,S1926,43.6999168963,-79.3180366606,319450.968,4839789.37
2276075,4153742,2017.0,2017.0,1986.0,PRIVATE,11,University-Rosedale,22 WOODLAWN AVE E,5,25,2017-11-22,71,Evaluation needs to be conducted in 2 years,16,4.0,4.0,3.0,3.0,3.0,3.0,,3.0,4.0,,4.0,4.0,5.0,3.0,4.0,4.0,,3.0,3.0,,S1121,43.6845417395,-79.3910501219,313568.256,4838070.946
2276076,4154854,2017.0,2017.0,1982.0,PRIVATE,16,Don Valley East,1530 VICTORIA PARK AVE,9,141,2017-11-22,79,Evaluation needs to be conducted in 2 years,19,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,N1628,,,320579.715,4842629.108
2276077,4154248,2017.0,2017.0,1972.0,PRIVATE,7,Humber River-Black Creek,3400 WESTON RD,27,263,2017-11-22,64,Evaluation needs to be conducted in 1 year,18,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,,3.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,,W0727,43.749810628999995,-79.543432658,301286.482,4845318.212
2276078,4155155,2017.0,2017.0,1960.0,PRIVATE,5,York South-Weston,2275 WESTON RD,3,61,2017-11-22,64,Evaluation needs to be conducted in 1 year,15,3.0,3.0,3.0,4.0,3.0,3.0,,3.0,,,4.0,3.0,4.0,3.0,3.0,4.0,,3.0,2.0,,W0524,43.7050925163,-79.5282487597,302507.78,4840348.881
2276079,4155120,2017.0,2017.0,1958.0,PRIVATE,5,York South-Weston,1197 WESTON RD,3,15,2017-11-22,72,Evaluation needs to be conducted in 2 years,15,4.0,4.0,3.0,3.0,3.0,3.0,,3.0,,,4.0,3.0,5.0,4.0,3.0,4.0,,4.0,4.0,,W0531,43.687956879,-79.491393198,305478.007,4838445.673
2276080,4153175,2017.0,2017.0,1955.0,PRIVATE,11,University-Rosedale,27 WALMER RD,4,38,2017-11-22,63,Evaluation needs to be conducted in 1 year,18,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,,S1126,43.6681530791,-79.4056958125,312389.468,4836248.77
2276081,4153179,2017.0,2017.0,1971.0,PRIVATE,11,University-Rosedale,34 WALMER RD,10,61,2017-11-22,65,Evaluation needs to be conducted in 1 year,20,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,S1126,43.668157441000005,-79.406612526,312315.279,4836250.126
2276082,4154246,2017.0,2017.0,1972.0,PRIVATE,7,Humber River-Black Creek,2405 FINCH AVE W,27,258,2017-11-22,69,Evaluation needs to be conducted in 2 years,18,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,,3.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,,W0727,43.750621288999994,-79.544032103,301238.257,4845408.296
2276083,4155802,2017.0,2017.0,1956.0,PRIVATE,20,Scarborough Southwest,14 ENGELHART CRES,3,11,2017-11-22,63,Evaluation needs to be conducted in 1 year,16,3.0,3.0,4.0,3.0,3.0,2.0,,2.0,,3.0,3.0,2.0,5.0,4.0,3.0,3.0,,4.0,3.0,,E2021,43.7220330061,-79.30046916970001,320861.043,4842249.596
2276084,4152618,2017.0,2017.0,1956.0,PRIVATE,20,Scarborough Southwest,19 ENGELHART CRES,3,11,2017-11-22,68,Evaluation needs to be conducted in 2 years,16,3.0,3.0,4.0,3.0,3.0,2.0,,3.0,,3.0,3.0,3.0,5.0,4.0,4.0,4.0,,4.0,3.0,,E2021,43.722183084099996,-79.2995646388,320933.87899999996,4842266.448
2276085,4152619,2017.0,2017.0,1956.0,PRIVATE,20,Scarborough Southwest,23 ENGELHART CRES,3,11,2017-11-22,68,Evaluation needs to be conducted in 2 years,16,3.0,3.0,4.0,3.0,3.0,2.0,,3.0,,3.0,3.0,3.0,5.0,4.0,4.0,4.0,,4.0,3.0,,E2021,43.722388403800004,-79.2991027155,320971.04,4842289.348
2276086,4154852,2017.0,2017.0,1982.0,PRIVATE,16,Don Valley East,1780 EGLINTON AVE E,9,203,2017-11-22,79,Evaluation needs to be conducted in 2 years,19,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,N1628,43.725379191,-79.304998826,320494.935,4842621.455
2276087,4154853,2017.0,2017.0,1982.0,PRIVATE,16,Don Valley East,1790 EGLINTON AVE E,9,117,2017-11-22,79,Evaluation needs to be conducted in 2 years,19,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,N1628,43.726050381,-79.304738793,320629.54600000003,4842567.701
2276088,4152582,2017.0,2017.0,1960.0,PRIVATE,20,Scarborough Southwest,4 FOLCROFT AVE,3,13,2017-11-22,56,Evaluation needs to be conducted in 1 year,16,2.0,3.0,2.0,2.0,2.0,3.0,,3.0,,2.0,3.0,2.0,5.0,4.0,3.0,3.0,,3.0,3.0,,E2035,43.701030915,-79.25119809,324814.217,4839929.968
2276089,4153359,2017.0,2017.0,1928.0,PRIVATE,12,Toronto-St. Paul's,7 EDMUND AVE,6,68,2017-11-22,63,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,3.0,,S1237,43.682032461000006,-79.400826171,312780.15,4837792.134
2276090,4153458,2017.0,2017.0,2011.0,SOCIAL HOUSING,11,University-Rosedale,110 EDWARD ST,5,50,2017-11-22,80,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,3.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,4.0,S1145,43.6565407621,-79.38614584359999,313967.909,4834960.727
2276091,4152801,2017.0,2017.0,1961.0,PRIVATE,24,Scarborough-Guildwood,5 CEDAR DR,10,86,2017-11-22,51,Evaluation needs to be conducted in 1 year,19,3.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,,E2433,43.744527226,-79.2154577667,327701.9,4844768.433999999
2276092,4153365,2017.0,2017.0,1929.0,PRIVATE,12,Toronto-St. Paul's,1 CLARENDON AVE,6,42,2017-11-22,68,Evaluation needs to be conducted in 2 years,18,5.0,4.0,3.0,3.0,2.0,4.0,,3.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,,S1237,43.6830691482,-79.4004020414,312814.476,4837906.401000001
2276093,4245676,2017.0,2017.0,1967.0,PRIVATE,12,Toronto-St. Paul's,321 CHAPLIN CRES,8,74,2017-11-22,71,Evaluation needs to be conducted in 2 years,18,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,,3.0,3.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,,S1226,43.702357515200006,-79.4173230681,311448.141,4840047.833000001
2276094,4155830,2017.0,2017.0,1964.0,PRIVATE,15,Don Valley West,26 CARLUKE CRES,14,157,2017-11-22,67,Evaluation needs to be conducted in 2 years,18,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,,3.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,,N1521,43.761243138000005,-79.3906391551,313656.45,4846571.551
2276095,4155670,2017.0,2017.0,1964.0,PRIVATE,15,Don Valley West,32 CARLUKE CRES,7,103,2017-11-22,63,Evaluation needs to be conducted in 1 year,19,3.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,1.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,,N1521,43.761178869700004,-79.3897561854,313693.98699999996,4846559.64
2276096,4155669,2017.0,2017.0,1964.0,PRIVATE,15,Don Valley West,38 CARLUKE CRES,7,104,2017-11-22,63,Evaluation needs to be conducted in 1 year,19,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,N1521,43.76099861,-79.38848465699999,313757.7,4846553.563
2276097,4154606,2017.0,2017.0,1950.0,PRIVATE,6,York Centre,4234 BATHURST ST,3,13,2017-11-22,58,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,2.0,3.0,3.0,,3.0,,,2.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,,N0629,43.7500704294,-79.4375522258,309813.766,4845347.018
2276098,4154605,2017.0,2017.0,1956.0,PRIVATE,6,York Centre,4238 BATHURST ST,3,13,2017-11-22,54,Evaluation needs to be conducted in 1 year,17,3.0,3.0,3.0,3.0,3.0,3.0,,2.0,,3.0,3.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,,N0629,43.7503482219,-79.4375870637,309810.938,4845377.877
2276099,4156611,2017.0,2017.0,1955.0,PRIVATE,3,Etobicoke-Lakeshore,2844 BLOOR ST W,3,14,2017-11-22,64,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,3.0,3.0,3.0,4.0,3.0,4.0,4.0,,3.0,3.0,,W0322,43.649347734399996,-79.503797178,,
2276100,4152674,2017.0,2017.0,1963.0,PRIVATE,20,Scarborough Southwest,739 BIRCHMOUNT RD,9,124,2017-11-22,62,Evaluation needs to be conducted in 1 year,18,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,,3.0,3.0,5.0,4.0,2.0,2.0,4.0,4.0,3.0,,E2023,43.724969646000005,-79.2748142214,322927.156,4842581.071
2276101,4155875,2017.0,2017.0,1967.0,PRIVATE,2,Etobicoke Centre,5 CAPRI RD,25,329,2017-11-22,58,Evaluation needs to be conducted in 1 year,18,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,,W0232,43.651709561000004,-79.564536328,299578.285,4834420.709
2276102,4155450,2017.0,2017.0,1976.0,PRIVATE,1,Etobicoke North,50 PANORAMA CRT,19,223,2017-11-22,69,Evaluation needs to be conducted in 2 years,18,4.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,,4.0,4.0,5.0,3.0,2.0,3.0,4.0,4.0,3.0,,W0124,43.748167936099996,-79.577118319,298573.714,4845136.771000001
2276103,4156048,2017.0,2017.0,1960.0,PRIVATE,20,Scarborough Southwest,24 PELL ST,3,11,2017-11-22,51,Evaluation needs to be conducted in 1 year,16,2.0,2.0,3.0,2.0,2.0,3.0,,3.0,,2.0,2.0,2.0,4.0,2.0,3.0,3.0,,3.0,3.0,,E2035,43.708100911,-79.248499263,325056.88300000003,4840728.7469999995
2276104,4155008,2017.0,2017.0,1968.0,PRIVATE,9,Davenport,161 OAKWOOD AVE,19,151,2017-11-22,70,Evaluation needs to be conducted in 2 years,18,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,,3.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,,S0925,43.680342384,-79.43554842399999,309967.474,4837608.076
2276105,4153109,2017.0,2017.0,1955.0,PRIVATE,9,Davenport,2 REGAL RD,8,104,2017-11-22,66,Evaluation needs to be conducted in 2 years,18,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,,3.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,,S0928,43.675634371899996,-79.4334082604,310153.942,4837077.778
2276106,4153375,2017.0,2017.0,1959.0,PRIVATE,12,Toronto-St. Paul's,268 POPLAR PLAINS RD,10,59,2017-11-22,69,Evaluation needs to be conducted in 2 years,16,4.0,3.0,3.0,4.0,3.0,3.0,,4.0,4.0,,4.0,3.0,5.0,3.0,3.0,3.0,,3.0,3.0,,S1237,43.6856691737,-79.4040338654,312521.347,4838194.933
2276107,4152585,2017.0,2017.0,1960.0,PRIVATE,20,Scarborough Southwest,20 PELL ST,3,11,2017-11-22,53,Evaluation needs to be conducted in 1 year,16,2.0,2.0,4.0,2.0,2.0,3.0,,3.0,,2.0,1.0,3.0,4.0,3.0,2.0,3.0,,3.0,3.0,,E2035,43.70777445,-79.248713747,325033.789,4840699.303
2276108,4156249,2017.0,2017.0,1960.0,PRIVATE,20,Scarborough Southwest,22 PELL ST,3,10,2017-11-22,51,Evaluation needs to be conducted in 1 year,16,2.0,2.0,4.0,2.0,2.0,3.0,,3.0,,1.0,1.0,3.0,4.0,3.0,3.0,2.0,,3.0,3.0,,E2035,43.707978053999994,-79.248780872,325050.664,4840714.735
2276109,4155402,2017.0,2017.0,1970.0,PRIVATE,2,Etobicoke Centre,1 RABBIT LANE,7,33,2017-11-22,60,Evaluation needs to be conducted in 1 year,17,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,4.0,3.0,3.0,3.0,,3.0,2.0,,W0226,43.658401374899995,-79.5675840655,299333.331,4835163.3889999995
2276110,4155011,2017.0,2017.0,1960.0,PRIVATE,12,Toronto-St. Paul's,450 WINONA DR,6,124,2017-11-22,65,Evaluation needs to be conducted in 1 year,17,3.0,3.0,4.0,3.0,3.0,3.0,,3.0,3.0,,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,,S1222,43.6888376633,-79.435821172,309958.31899999996,4838544.46
2276111,4153184,2017.0,2017.0,1929.0,PRIVATE,11,University-Rosedale,42 BARTON AVE,4,24,2017-11-21,65,Evaluation needs to be conducted in 1 year,15,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,,3.0,4.0,5.0,3.0,3.0,3.0,,4.0,3.0,,S1125,43.667957114,-79.414124093,311709.549,4836227.241
2276112,4153939,2017.0,2017.0,1955.0,PRIVATE,12,Toronto-St. Paul's,50 OXTON AVE,3,32,2017-11-21,64,Evaluation needs to be conducted in 1 year,18,3.0,3.0,2.0,3.0,3.0,3.0,,3.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,2.0,,S1226,43.697686003,-79.4052912228,312418.44800000003,4839529.862
2276113,4169264,2017.0,2017.0,1926.0,PRIVATE,12,Toronto-St. Paul's,80 ST CLAIR AVE W,4,25,2017-11-21,62,Evaluation needs to be conducted in 1 year,17,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,3.0,,S1232,43.6874952579,-79.3985597973,312962.429,4838398.308999999
2276114,4153889,2017.0,2017.0,1970.0,PRIVATE,12,Toronto-St. Paul's,250 ST CLAIR AVE W,4,45,2017-11-21,64,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,,3.0,,3.0,3.0,,3.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,,S1231,43.6857216141,-79.4075167985,312240.538,4838200.444
2276115,4153874,2017.0,2017.0,1937.0,PRIVATE,12,Toronto-St. Paul's,64 ST CLAIR AVE W,6,97,2017-11-21,62,Evaluation needs to be conducted in 1 year,17,3.0,3.0,3.0,2.0,3.0,3.0,,3.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,3.0,,S1232,43.6878011506,-79.397437188,313052.88399999996,4838432.402
2276116,4152727,2017.0,2017.0,1970.0,PRIVATE,21,Scarborough Centre,1 ANTRIM CRES,12,167,2017-11-21,79,Evaluation needs to be conducted in 2 years,18,5.0,5.0,4.0,4.0,,4.0,4.0,3.0,4.0,,4.0,4.0,5.0,4.0,4.0,3.0,2.0,4.0,3.0,5.0,E2123,43.7706671849,-79.2834762458,322216.1,4847656.036
2276117,4152726,2017.0,2017.0,1971.0,PRIVATE,21,Scarborough Centre,11 ANTRIM CRES,12,167,2017-11-21,79,Evaluation needs to be conducted in 2 years,18,5.0,4.0,4.0,3.0,,4.0,4.0,3.0,4.0,,3.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,E2123,43.7707832946,-79.28436739029999,322144.325,4847668.7469999995
2276118,4152729,2017.0,2017.0,1971.0,PRIVATE,21,Scarborough Centre,20 ANTRIM CRES,13,177,2017-11-21,79,Evaluation needs to be conducted in 2 years,18,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,,4.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,,E2123,43.772055504399994,-79.2853142425,322067.73600000003,4847809.886
2276119,4152728,2017.0,2017.0,1972.0,PRIVATE,21,Scarborough Centre,30 ANTRIM CRES,10,135,2017-11-21,87,Evaluation needs to be conducted in 3 years,18,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,,4.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,,E2123,43.772318050600006,-79.2859346865,322017.714,4847838.926
2276120,4152725,2017.0,2017.0,1974.0,PRIVATE,21,Scarborough Centre,41 ANTRIM CRES,14,192,2017-11-21,81,Evaluation needs to be conducted in 2 years,19,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,,4.0,3.0,5.0,4.0,3.0,3.0,3.0,5.0,3.0,5.0,E2123,43.771912238999995,-79.287922032,321852.127,4847784.8889999995
2276121,4155419,2017.0,2017.0,1964.0,PRIVATE,1,Etobicoke North,6 AUBURNDALE CRT,7,82,2017-11-21,58,Evaluation needs to be conducted in 1 year,18,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,,3.0,3.0,5.0,3.0,3.0,3.0,2.0,4.0,3.0,,W0131,43.718223584099995,-79.5547061524,300376.432,4841808.712
2276122,4250602,2017.0,2017.0,1938.0,PRIVATE,12,Toronto-St. Paul's,26 TICHESTER RD,4,32,2017-11-21,63,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,3.0,3.0,2.0,5.0,3.0,3.0,4.0,,3.0,3.0,,S1230,43.685882131999996,-79.418348616,311366.946,4838218.303
2276123,4153150,2017.0,2017.0,1912.0,PRIVATE,11,University-Rosedale,677 COLLEGE ST,3,32,2017-11-21,55,Evaluation needs to be conducted in 1 year,15,3.0,3.0,3.0,3.0,3.0,3.0,,2.0,,,3.0,3.0,3.0,2.0,2.0,3.0,,2.0,3.0,,S1141,43.6549416362,-79.4173376182,311452.2,4834780.093
2276124,4153905,2017.0,2017.0,1962.0,PRIVATE,12,Toronto-St. Paul's,30 THELMA AVE,3,32,2017-11-21,61,Evaluation needs to be conducted in 1 year,18,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,,S1231,43.689996633,-79.41150263600001,311918.458,4838676.016
2276125,4155065,2017.0,2017.0,1959.0,PRIVATE,9,Davenport,2005 EGLINTON AVE W,5,78,2017-11-21,64,Evaluation needs to be conducted in 1 year,18,3.0,3.0,4.0,3.0,3.0,3.0,,3.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,,S0922,43.6942406166,-79.45498736520001,308412.88800000004,4839143.706
2276126,4265577,2017.0,2017.0,2012.0,SOCIAL HOUSING,13,Toronto Centre,425 DUNDAS ST E,5,32,2017-11-21,78,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,3.0,4.0,,4.0,3.0,,S1329,43.65908018,-79.366823235,315526.799,4835242.136
2276127,4250271,2017.0,2017.0,1991.0,SOCIAL HOUSING,13,Toronto Centre,431 DUNDAS ST E,4,37,2017-11-21,73,Evaluation needs to be conducted in 2 years,17,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,,4.0,3.0,4.0,4.0,3.0,4.0,,4.0,3.0,,S1329,43.659070086999996,-79.36646956199999,315554.24600000004,4835245.0139999995
2276128,4155026,2017.0,2017.0,1997.0,SOCIAL HOUSING,12,Toronto-St. Paul's,2353 DUFFERIN ST,16,144,2017-11-21,78,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,4.0,S1222,43.6951962434,-79.44961389619999,308845.969,4839250.13
2276129,4155770,2017.0,2017.0,1960.0,PRIVATE,3,Etobicoke-Lakeshore,2313 LAKE SHORE BLVD W,10,133,2017-11-21,71,Evaluation needs to be conducted in 2 years,20,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,W0336,43.617341413000005,-79.486574349,305830.93100000004,4830610.135
2276130,4155769,2017.0,2017.0,1960.0,PRIVATE,3,Etobicoke-Lakeshore,2323 LAKE SHORE BLVD W,10,133,2017-11-21,74,Evaluation needs to be conducted in 2 years,20,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,W0336,43.6169356849,-79.48667587050001,305824.401,4830594.748
2276131,4154002,2017.0,2017.0,1940.0,PRIVATE,12,Toronto-St. Paul's,166 EASTBOURNE AVE,3,21,2017-11-21,63,Evaluation needs to be conducted in 1 year,14,3.0,3.0,3.0,3.0,,3.0,,3.0,,,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,3.0,,S1227,43.7051010779,-79.40500513229999,312440.564,4840353.701
